season,week,player_full,position,did_play,snaps_lag1,snaps_lag2,snaps_delta_prev,snaps_roll3_prev,touches_lag1,touches_delta_prev,touches_roll3_prev,tackles_lag1,tackles_delta_prev,tackles_roll3_prev,qb_hits_lag1,qb_hits_delta_prev,qb_hits_roll3_prev,sacks_lag1,sacks_delta_prev,sacks_roll3_prev,rest_days,short_week,home_game,age,bmi,cap_hit
2023,1,A'Shawn Robinson,DL,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,28.44808743,41.24266667,2488235
2023,2,A'Shawn Robinson,DL,1,27,0,0,2.333333333333333,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,28.44808743,41.24266667,2488235
2023,3,A'Shawn Robinson,DL,1,26,27,-1,2.333333333333333,0,0,0,3,1,0,0,0,0,0,0,0,4,1,0,28.44808743,41.24266667,2488235
2023,4,A'Shawn Robinson,DL,1,51,26,25,34.666666666666664,0,0,0,5,2,3.3333333333333335,0,0,0,0,0,0,11,0,1,28.44808743,41.24266667,2488235
2023,5,A'Shawn Robinson,DL,1,25,51,-26,34,0,0,0,1,-4,3,0,0,0,0,0,0,6,1,0,28.44808743,41.24266667,2488235
2023,6,A'Shawn Robinson,DL,1,8,25,-17,28,0,0,0,0,-1,2,0,0,0,0,0,0,7,0,0,28.44808743,41.24266667,2488235
2023,7,A'Shawn Robinson,DL,1,10,8,2,14.333333333333334,0,0,0,1,1,0.6666666666666666,0,0,0,0,0,0,7,0,1,28.44808743,41.24266667,2488235
2023,8,A'Shawn Robinson,DL,1,29,10,19,15.666666666666666,0,0,0,3,2,1.3333333333333333,0,0,0,0,0,0,7,0,1,28.44808743,41.24266667,2488235
2023,9,A'Shawn Robinson,DL,1,34,29,5,24.333333333333332,0,0,0,1,-2,1.6666666666666667,0,0,0,0,0,0,7,0,0,28.44808743,41.24266667,2488235
2023,10,A'Shawn Robinson,DL,1,37,34,3,33.333333333333336,0,0,0,6,5,3.3333333333333335,0,0,0,0,0,0,7,0,0,28.44808743,41.24266667,2488235
2023,11,A'Shawn Robinson,DL,1,56,37,19,42.333333333333336,0,0,0,3,-3,3.3333333333333335,0,0,0,0,0,0,7,0,0,28.44808743,41.24266667,2488235
2023,12,A'Shawn Robinson,DL,1,33,56,-23,42,0,0,0,4,1,4.333333333333333,0,0,0,0,0,0,7,0,1,28.44808743,41.24266667,2488235
2023,14,A'Shawn Robinson,DL,1,51,33,18,46.666666666666664,0,0,0,3,-1,3.3333333333333335,0,0,0,0,0,0,15,0,1,28.44808743,41.24266667,2488235
2023,15,A'Shawn Robinson,DL,1,48,51,-3,44,0,0,0,6,3,4.333333333333333,0,0,0,0,0,0,6,1,0,28.44808743,41.24266667,2488235
2023,16,A'Shawn Robinson,DL,1,49,48,1,49.333333333333336,0,0,0,7,1,5.333333333333333,0,0,0,0,0,0,8,0,0,28.44808743,41.24266667,2488235
2023,17,A'Shawn Robinson,DL,1,55,49,6,50.666666666666664,0,0,0,3,-4,5.333333333333333,0,0,0,0,0,0,6,1,1,28.44808743,41.24266667,2488235
2023,18,A'Shawn Robinson,DL,1,41,55,-14,48.333333333333336,0,0,0,5,2,5,0,0,0,0,0,0,7,0,1,28.44808743,41.24266667,2488235
2023,1,Aaron Robinson,DB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.80821918,25.46049916,1402716
2023,2,Aaron Robinson,DB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.80821918,25.46049916,1402716
2023,3,Aaron Robinson,DB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,25.80821918,25.46049916,1402716
2023,4,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,25.80821918,25.46049916,1402716
2023,5,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,25.80821918,25.46049916,1402716
2023,6,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.80821918,25.46049916,1402716
2023,7,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.80821918,25.46049916,1402716
2023,8,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.80821918,25.46049916,1402716
2023,9,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.80821918,25.46049916,1402716
2023,10,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.80821918,25.46049916,1402716
2023,11,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.80821918,25.46049916,1402716
2023,12,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.80821918,25.46049916,1402716
2023,14,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,25.80821918,25.46049916,1402716
2023,15,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,25.80821918,25.46049916,1402716
2023,16,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,25.80821918,25.46049916,1402716
2023,17,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,25.80821918,25.46049916,1402716
2023,18,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.80821918,25.46049916,1402716
2024,1,Aaron Robinson,DB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,26.80874317,26.1726466,1646582
2024,2,Aaron Robinson,DB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26.80874317,26.1726466,1646582
2024,3,Aaron Robinson,DB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26.80874317,26.1726466,1646582
2024,4,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,26.80874317,26.1726466,1646582
2024,5,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,26.80874317,26.1726466,1646582
2024,6,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,26.80874317,26.1726466,1646582
2024,7,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,26.80874317,26.1726466,1646582
2024,8,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,26.80874317,26.1726466,1646582
2024,9,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,26.80874317,26.1726466,1646582
2024,10,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26.80874317,26.1726466,1646582
2024,12,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,26.80874317,26.1726466,1646582
2024,13,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,26.80874317,26.1726466,1646582
2024,14,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,26.80874317,26.1726466,1646582
2024,15,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,26.80874317,26.1726466,1646582
2024,16,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26.80874317,26.1726466,1646582
2024,17,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,26.80874317,26.1726466,1646582
2024,18,Aaron Robinson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26.80874317,26.1726466,1646582
2024,1,Aaron Stinnie,OL,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,30.53551913,38.99306667,1152500
2024,2,Aaron Stinnie,OL,1,2,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,30.53551913,38.99306667,1152500
2024,3,Aaron Stinnie,OL,1,1,2,-1,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,30.53551913,38.99306667,1152500
2024,4,Aaron Stinnie,OL,1,4,1,3,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,30.53551913,38.99306667,1152500
2024,5,Aaron Stinnie,OL,1,5,4,1,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30.53551913,38.99306667,1152500
2024,6,Aaron Stinnie,OL,1,5,5,0,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,30.53551913,38.99306667,1152500
2024,7,Aaron Stinnie,OL,1,3,5,-2,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,30.53551913,38.99306667,1152500
2024,8,Aaron Stinnie,OL,1,1,3,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,30.53551913,38.99306667,1152500
2024,9,Aaron Stinnie,OL,1,4,1,3,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,30.53551913,38.99306667,1152500
2024,10,Aaron Stinnie,OL,1,2,4,-2,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,30.53551913,38.99306667,1152500
2024,12,Aaron Stinnie,OL,1,4,2,2,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,30.53551913,38.99306667,1152500
2024,13,Aaron Stinnie,OL,1,1,4,-3,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,30.53551913,38.99306667,1152500
2024,14,Aaron Stinnie,OL,1,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,30.53551913,38.99306667,1152500
2024,15,Aaron Stinnie,OL,1,50,4,46,18.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,30.53551913,38.99306667,1152500
2024,16,Aaron Stinnie,OL,0,73,50,23,42.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,30.53551913,38.99306667,1152500
2024,17,Aaron Stinnie,OL,1,0,73,-73,41,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,30.53551913,38.99306667,1152500
2024,18,Aaron Stinnie,OL,1,66,0,66,46.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,30.53551913,38.99306667,1152500
2023,1,Adoree' Jackson,DB,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,27.95342466,25.79944455,19076563
2023,2,Adoree' Jackson,DB,1,54,0,0,2.333333333333333,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,27.95342466,25.79944455,19076563
2023,3,Adoree' Jackson,DB,1,70,54,16,2.333333333333333,0,0,0,5,2,0,0,0,0,0,0,0,4,1,0,27.95342466,25.79944455,19076563
2023,4,Adoree' Jackson,DB,1,80,70,10,68,0,0,0,3,-2,3.6666666666666665,0,0,0,0,0,0,11,0,1,27.95342466,25.79944455,19076563
2023,5,Adoree' Jackson,DB,1,61,80,-19,70.33333333333333,1,1,0.33333333333333337,4,1,4,0,0,0,0,0,0,6,1,0,27.95342466,25.79944455,19076563
2023,6,Adoree' Jackson,DB,1,44,61,-17,61.666666666666664,0,-1,0.33333333333333337,1,-3,2.6666666666666665,0,0,0,0,0,0,7,0,0,27.95342466,25.79944455,19076563
2023,7,Adoree' Jackson,DB,0,49,44,5,51.333333333333336,0,0,0.33333333333333337,5,4,3.3333333333333335,0,0,0,0,0,0,7,0,1,27.95342466,25.79944455,19076563
2023,8,Adoree' Jackson,DB,1,0,49,-49,31,0,0,0,0,-5,2,0,0,0,0,0,0,7,0,1,27.95342466,25.79944455,19076563
2023,9,Adoree' Jackson,DB,1,52,0,52,33.666666666666664,0,0,0,4,4,3,0,0,0,0,0,0,7,0,0,27.95342466,25.79944455,19076563
2023,10,Adoree' Jackson,DB,0,27,52,-25,26.333333333333332,0,0,0,1,-3,1.6666666666666665,0,0,0,0,0,0,7,0,0,27.95342466,25.79944455,19076563
2023,11,Adoree' Jackson,DB,0,0,27,-27,26.333333333333332,0,0,0,0,-1,1.6666666666666665,0,0,0,0,0,0,7,0,0,27.95342466,25.79944455,19076563
2023,12,Adoree' Jackson,DB,1,0,0,0,9,0,0,0,0,0,0.33333333333333337,0,0,0,0,0,0,7,0,1,27.95342466,25.79944455,19076563
2023,14,Adoree' Jackson,DB,1,67,0,67,22.333333333333336,0,0,0,8,8,2.666666666666667,0,0,0,0,0,0,15,0,1,27.95342466,25.79944455,19076563
2023,15,Adoree' Jackson,DB,1,70,67,3,45.666666666666664,0,0,0,4,-4,4,0,0,0,0,0,0,6,1,0,27.95342466,25.79944455,19076563
2023,16,Adoree' Jackson,DB,1,50,70,-20,62.333333333333336,0,0,0,5,1,5.666666666666667,0,0,0,0,0,0,8,0,0,27.95342466,25.79944455,19076563
2023,17,Adoree' Jackson,DB,1,69,50,19,63,0,0,0,4,-1,4.333333333333333,0,0,0,0,0,0,6,1,1,27.95342466,25.79944455,19076563
2023,18,Adoree' Jackson,DB,1,63,69,-6,60.666666666666664,0,0,0,6,2,5,0,0,0,0,0,0,7,0,1,27.95342466,25.79944455,19076563
2024,1,Adoree' Jackson,DB,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,28.95355191,25.79944455,2988334
2024,2,Adoree' Jackson,DB,1,19,0,0,2.333333333333333,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,28.95355191,25.79944455,2988334
2024,3,Adoree' Jackson,DB,1,15,19,-4,2.333333333333333,0,0,0,1,-1,0,0,0,0,0,0,0,7,0,0,28.95355191,25.79944455,2988334
2024,4,Adoree' Jackson,DB,0,22,15,7,18.666666666666668,0,0,0,0,-1,1,0,0,0,0,0,0,4,1,1,28.95355191,25.79944455,2988334
2024,5,Adoree' Jackson,DB,1,0,22,-22,12.333333333333334,0,0,0,0,0,0.33333333333333337,0,0,0,0,0,0,10,0,0,28.95355191,25.79944455,2988334
2024,6,Adoree' Jackson,DB,1,32,0,32,18,0,0,0,2,2,0.6666666666666667,0,0,0,0,0,0,7,0,1,28.95355191,25.79944455,2988334
2024,7,Adoree' Jackson,DB,0,15,32,-17,15.666666666666668,0,0,0,0,-2,0.6666666666666667,0,0,0,0,0,0,7,0,1,28.95355191,25.79944455,2988334
2024,8,Adoree' Jackson,DB,0,0,15,-15,15.666666666666668,0,0,0,0,0,0.6666666666666667,0,0,0,0,0,0,8,0,0,28.95355191,25.79944455,2988334
2024,9,Adoree' Jackson,DB,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,28.95355191,25.79944455,2988334
2024,10,Adoree' Jackson,DB,1,8,0,8,2.666666666666667,0,0,0,2,2,0.6666666666666667,0,0,0,0,0,0,7,0,0,28.95355191,25.79944455,2988334
2024,12,Adoree' Jackson,DB,1,23,8,15,10.333333333333334,0,0,0,0,-2,0.6666666666666667,0,0,0,0,0,0,14,0,1,28.95355191,25.79944455,2988334
2024,13,Adoree' Jackson,DB,1,10,23,-13,13.666666666666666,0,0,0,0,0,0.6666666666666667,0,0,0,0,0,0,4,1,0,28.95355191,25.79944455,2988334
2024,14,Adoree' Jackson,DB,1,77,10,67,36.666666666666664,0,0,0,7,7,2.333333333333333,0,0,0,0,0,0,10,0,1,28.95355191,25.79944455,2988334
2024,15,Adoree' Jackson,DB,1,70,77,-7,52.333333333333336,0,0,0,2,-5,3,0,0,0,0,0,0,7,0,1,28.95355191,25.79944455,2988334
2024,16,Adoree' Jackson,DB,1,48,70,-22,65,0,0,0,5,3,4.666666666666667,0,0,0,0,0,0,7,0,0,28.95355191,25.79944455,2988334
2024,17,Adoree' Jackson,DB,1,53,48,5,57,0,0,0,2,-3,3,0,0,0,0,0,0,7,0,1,28.95355191,25.79944455,2988334
2024,18,Adoree' Jackson,DB,1,43,53,-10,48,0,0,0,2,0,3,0,0,0,0,0,0,7,0,0,28.95355191,25.79944455,2988334
2024,1,Alex Cook,DB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.28219178,25.85625821,25000
2024,2,Alex Cook,DB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.28219178,25.85625821,25000
2024,3,Alex Cook,DB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.28219178,25.85625821,25000
2024,4,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,25.28219178,25.85625821,25000
2024,5,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,25.28219178,25.85625821,25000
2024,6,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.28219178,25.85625821,25000
2024,7,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.28219178,25.85625821,25000
2024,8,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,25.28219178,25.85625821,25000
2024,9,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,25.28219178,25.85625821,25000
2024,10,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.28219178,25.85625821,25000
2024,12,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,25.28219178,25.85625821,25000
2024,13,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,25.28219178,25.85625821,25000
2024,14,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,25.28219178,25.85625821,25000
2024,15,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.28219178,25.85625821,25000
2024,16,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.28219178,25.85625821,25000
2024,17,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.28219178,25.85625821,25000
2024,18,Alex Cook,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.28219178,25.85625821,25000
2023,1,Andrew Thomas,OL,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,24.60821918,38.65373587,9291778
2023,2,Andrew Thomas,OL,0,56,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24.60821918,38.65373587,9291778
2023,3,Andrew Thomas,OL,0,0,56,-56,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,24.60821918,38.65373587,9291778
2023,4,Andrew Thomas,OL,0,0,0,0,18.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,24.60821918,38.65373587,9291778
2023,5,Andrew Thomas,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,24.60821918,38.65373587,9291778
2023,6,Andrew Thomas,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24.60821918,38.65373587,9291778
2023,7,Andrew Thomas,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,24.60821918,38.65373587,9291778
2023,8,Andrew Thomas,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,24.60821918,38.65373587,9291778
2023,9,Andrew Thomas,OL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24.60821918,38.65373587,9291778
2023,10,Andrew Thomas,OL,1,65,0,65,21.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24.60821918,38.65373587,9291778
2023,11,Andrew Thomas,OL,1,33,65,-32,32.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24.60821918,38.65373587,9291778
2023,12,Andrew Thomas,OL,1,55,33,22,51,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,24.60821918,38.65373587,9291778
2023,14,Andrew Thomas,OL,1,53,55,-2,47,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,24.60821918,38.65373587,9291778
2023,15,Andrew Thomas,OL,1,59,53,6,55.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,24.60821918,38.65373587,9291778
2023,16,Andrew Thomas,OL,1,63,59,4,58.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,24.60821918,38.65373587,9291778
2023,17,Andrew Thomas,OL,1,64,63,1,62,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,24.60821918,38.65373587,9291778
2023,18,Andrew Thomas,OL,1,74,64,10,67,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,24.60821918,38.65373587,9291778
2024,1,Andrew Thomas,OL,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.60928962,38.65373587,19687941
2024,2,Andrew Thomas,OL,1,74,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.60928962,38.65373587,19687941
2024,3,Andrew Thomas,OL,1,57,74,-17,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.60928962,38.65373587,19687941
2024,4,Andrew Thomas,OL,1,74,57,17,68.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,25.60928962,38.65373587,19687941
2024,5,Andrew Thomas,OL,1,70,74,-4,67,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,25.60928962,38.65373587,19687941
2024,6,Andrew Thomas,OL,1,72,70,2,72,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.60928962,38.65373587,19687941
2024,7,Andrew Thomas,OL,0,79,72,7,73.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.60928962,38.65373587,19687941
2024,8,Andrew Thomas,OL,0,0,79,-79,50.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,25.60928962,38.65373587,19687941
2024,9,Andrew Thomas,OL,0,0,0,0,26.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,25.60928962,38.65373587,19687941
2024,10,Andrew Thomas,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.60928962,38.65373587,19687941
2024,12,Andrew Thomas,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,25.60928962,38.65373587,19687941
2024,13,Andrew Thomas,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,25.60928962,38.65373587,19687941
2024,14,Andrew Thomas,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,25.60928962,38.65373587,19687941
2024,15,Andrew Thomas,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.60928962,38.65373587,19687941
2024,16,Andrew Thomas,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.60928962,38.65373587,19687941
2024,17,Andrew Thomas,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25.60928962,38.65373587,19687941
2024,18,Andrew Thomas,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25.60928962,38.65373587,19687941
2024,1,Andru Phillips,DB,1,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,22.75409836,25.10216227,1090171
2024,2,Andru Phillips,DB,1,27,0,0,2.333333333333333,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,22.75409836,25.10216227,1090171
2024,3,Andru Phillips,DB,1,75,27,48,2.333333333333333,0,0,0,10,6,0,0,0,0,0,0,0,7,0,0,22.75409836,25.10216227,1090171
2024,4,Andru Phillips,DB,0,9,75,-66,37,0,0,0,1,-9,5,0,0,0,0,0,0,4,1,1,22.75409836,25.10216227,1090171
2024,5,Andru Phillips,DB,1,0,9,-9,28,0,0,0,0,-1,3.666666666666667,0,0,0,0,0,0,10,0,0,22.75409836,25.10216227,1090171
2024,6,Andru Phillips,DB,1,24,0,24,11,0,0,0,3,3,1.3333333333333333,0,0,0,0,0,0,7,0,1,22.75409836,25.10216227,1090171
2024,7,Andru Phillips,DB,1,36,24,12,20,0,0,0,4,1,2.3333333333333335,0,0,0,0,0,0,7,0,1,22.75409836,25.10216227,1090171
2024,8,Andru Phillips,DB,1,46,36,10,35.333333333333336,0,0,0,3,-1,3.3333333333333335,0,0,0,0,0,0,8,0,0,22.75409836,25.10216227,1090171
2024,9,Andru Phillips,DB,1,58,46,12,46.666666666666664,0,0,0,6,3,4.333333333333333,0,0,0,0,0,0,6,1,1,22.75409836,25.10216227,1090171
2024,10,Andru Phillips,DB,1,48,58,-10,50.666666666666664,0,0,0,3,-3,4,0,0,0,0,0,0,7,0,0,22.75409836,25.10216227,1090171
2024,12,Andru Phillips,DB,1,53,48,5,53,0,0,0,4,1,4.333333333333333,0,0,0,0,0,0,14,0,1,22.75409836,25.10216227,1090171
2024,13,Andru Phillips,DB,1,51,53,-2,50.666666666666664,0,0,0,7,3,4.666666666666667,0,0,0,0,0,0,4,1,0,22.75409836,25.10216227,1090171
2024,14,Andru Phillips,DB,0,58,51,7,54,0,0,0,4,-3,5,0,0,0,0,0,0,10,0,1,22.75409836,25.10216227,1090171
2024,15,Andru Phillips,DB,0,0,58,-58,36.333333333333336,0,0,0,0,-4,3.6666666666666665,0,0,0,0,0,0,7,0,1,22.75409836,25.10216227,1090171
2024,16,Andru Phillips,DB,1,0,0,0,19.333333333333336,0,0,0,0,0,1.3333333333333335,0,0,0,0,0,0,7,0,0,22.75409836,25.10216227,1090171
2024,17,Andru Phillips,DB,1,66,0,66,22,0,0,0,5,5,1.6666666666666665,0,0,0,0,0,0,7,0,1,22.75409836,25.10216227,1090171
2024,18,Andru Phillips,DB,1,56,66,-10,40.666666666666664,0,0,0,6,1,3.6666666666666665,0,0,0,0,0,0,7,0,0,22.75409836,25.10216227,1090171
2024,1,Anthony Johnson Jr.,DB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,24.74863388,28.07118056,915000
2024,2,Anthony Johnson Jr.,DB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24.74863388,28.07118056,915000
2024,3,Anthony Johnson Jr.,DB,0,0,0,0,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24.74863388,28.07118056,915000
2024,4,Anthony Johnson Jr.,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,24.74863388,28.07118056,915000
2024,5,Anthony Johnson Jr.,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,24.74863388,28.07118056,915000
2024,6,Anthony Johnson Jr.,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,24.74863388,28.07118056,915000
